gene_id	gene_name	read_count	rpm	tpm	mean_depth	percent_coverage	gene_length
0|AAD32414.1|AF065404.1|1|1|pagA|pagA|anthrax_toxin_protective_antigen	pagA	0	0.0000	0.0000	0.0000	0.00	0
0|AAD32423.1|AF065404.1|1|1|atxA|atxA|anthrax_toxin_expression_trans-acting_transcriptional_regulator_AtxA	atxA	0	0.0000	0.0000	0.0000	0.00	0
0|AAD39553.1|AF031417.2|1|1|ttgA|ttgA|toluene_efflux_RND_transporter_periplasmic_adaptor_subunit_TtgA	ttgA	0	0.0000	0.0000	0.0000	0.00	0
0|AAD41788.1|AF132087.1|1|1|plcR|plcR|transcriptional_regulator_PlcR	plcR	0	0.0000	0.0000	0.0000	0.00	0
0|AAD43578.1|AF161000.1|1|1|astA|astA|heat-stable_enterotoxin_EAST1	astA	0	0.0000	0.0000	0.0000	0.00	0
0|AAD43579.1|AF161001.1|1|1|astA|astA|heat-stable_enterotoxin_EAST1	astA	0	0.0000	0.0000	0.0000	0.00	0
0|AAD44693.1|AF128627.1|1|1|mtrA_Ngon|mtrA_Ngon|efflux_transporter_MtrCDE_transcriptional_activator_MtrA	mtrA_Ngon	0	0.0000	0.0000	0.0000	0.00	0
0|AAD44749.1|AF141323.1|1|1|iucD|iucD|NADPH-dependent_L-lysine_N(6)-monooxygenase_IucD	iucD	0	0.0000	0.0000	0.0000	0.00	0
0|AAD47284.1|AF168355.1|1|1|terZ|terZ|tellurium_resistance-associated_protein_TerZ	terZ	0	0.0000	0.0000	0.0000	0.00	0
0|AAD49229.2|AF159462.2|1|1|efa1|efa1|lymphostatin_Efa1/LifA	efa1	0	0.0000	0.0000	0.0000	0.00	0
0|AAD54074.1|AF132910.1|1|1|farB|farB|fatty_acid_resistance_MFS_efflux_transporter_permease_subunit_FarB	farB	0	0.0000	0.0000	0.0000	0.00	0
0|AAF03351.1|AF116900.1|1|1|espF|espF|type_III_secretion_system_LEE_effector_EspF	espF	0	0.0000	0.0000	0.0000	0.00	0
0|AAF03531.1|AF144880.1|1|1|aac(6')-Iy|aac(6')_Salmo|aminoglycoside_6'-N-acetyltransferase_AAC(6')-Iy	aac(6')-Iy	0	0.0000	0.0000	0.0000	0.00	0
0|AAF13659.1|AF188935.1|1|1|capE|capE|capsule_biosynthesis_protein_CapE	capE	0	0.0000	0.0000	0.0000	0.00	0
0|AAF13663.1|AF188935.1|1|1|capB|capB|capsule_biosynthesis_protein_CapB	capB	0	0.0000	0.0000	0.0000	0.00	0
0|AAF14522.1|AF147719.1|1|1|mexX|mexX|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_MexX	mexX	0	0.0000	0.0000	0.0000	0.00	0
0|AAF16681.1|AF061937.1|1|1|srpS|srpS|solvent_efflux_transporter_transcriptional_repressor_SrpS	srpS	0	0.0000	0.0000	0.0000	0.00	0
0|AAF16682.1|AF061937.1|1|1|srpR|srpR|solvent_efflux_transporter_antirepressor_SrpR	srpR	0	0.0000	0.0000	0.0000	0.00	0
0|AAF23359.1|AF116899.1|1|1|epsilon-1|epsilon-1|intimin_type_epsilon	epsilon-1	0	0.0000	0.0000	0.0000	0.00	0
0|AAF40764.1|AE002098.2|1|1|farB|farB|fatty_acid_resistance_MFS_efflux_transporter_permease_subunit_FarB	farB	0	0.0000	0.0000	0.0000	0.00	0
0|AAF42063.1|AE002098.2|1|1|mtrC|mtrC|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_MtrC	mtrC	0	0.0000	0.0000	0.0000	0.00	0
0|AAF81760.1|AF271719.1|1|1|bin_CdtA|bin_CdtA|ADP-ribosylating_binary_toxin_enzymatic_subunit_CdtA	bin_CdtA	0	0.0000	0.0000	0.0000	0.00	0
0|AAF94613.1|AE003852.1|1|1|ctxB|ctxB|cholera_enterotoxin_binding_subunit_CtxB	ctxB	0	0.0000	0.0000	0.0000	0.00	0
0|AAF94614.1|AE003852.1|1|1|ctxA|ctxA|cholera_enterotoxin_catalytic_subunit_CtxA	ctxA	0	0.0000	0.0000	0.0000	0.00	0
0|AAF98391.2|AF289032.2|1|1|ibeA|ibeA|putative_intracellular_survival_FAD-dependent_oxidoreductase_IbeA	ibeA	0	0.0000	0.0000	0.0000	0.00	0
0|AAG01033.1|AF291819.1|1|1|stxA2c|stxA2c|Shiga_toxin_Stx2c_subunit_A	stxA2c	0	0.0000	0.0000	0.0000	0.00	0
0|AAG05881.1|AE004091.2|1|1|mexE|mexE|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_MexE	mexE	0	0.0000	0.0000	0.0000	0.00	0
0|AAG10695.1|AF254667.1|1|1|perA|perA|BFP_system_transcriptional_regulator_PerA	perA	0	0.0000	0.0000	0.0000	0.00	0
0|AAG16664.1|AF255768.1|1|1|perA|perA|BFP_system_transcriptional_regulator_PerA	perA	0	0.0000	0.0000	0.0000	0.00	0
0|AAG16667.1|AF255769.1|1|1|perA|perA|BFP_system_transcriptional_regulator_PerA	perA	0	0.0000	0.0000	0.0000	0.00	0
0|AAG16676.1|AF255772.1|1|1|perA|perA|BFP_system_transcriptional_regulator_PerA	perA	0	0.0000	0.0000	0.0000	0.00	0
0|AAG27731.1|AF312031.1|1|1|norM-Burk|norM-Burk|multidrug_efflux_MATE_transporter_NorM	norM-Burk	0	0.0000	0.0000	0.0000	0.00	0
0|AAG34504.1|AF295088.1|1|1|perA|perA|BFP_system_transcriptional_regulator_PerA	perA	0	0.0000	0.0000	0.0000	0.00	0
0|AAG37043.1|AF297061.1|1|1|espC|espC|serine_protease_autotransporter_toxin_EspC	espC	0	0.0000	0.0000	0.0000	0.00	0
0|AAG40758.1|AF301618.1|1|1|tir|tir|type_III_secretion_system_LEE_translocated_intimin_receptor_Tir	tir	0	0.0000	0.0000	0.0000	0.00	0
0|AAG42788.1|AF307342.1|1|1|perA|perA|BFP_system_transcriptional_regulator_PerA	perA	0	0.0000	0.0000	0.0000	0.00	0
0|AAG53662.1|AF305565.1|1|1|perA|perA|BFP_system_transcriptional_regulator_PerA	perA	0	0.0000	0.0000	0.0000	0.00	0
0|AAG55141.1|AE005174.2|1|1|nleC|nleC|type_III_secretion_system_effector_zinc_metalloprotease_NleC	nleC	0	0.0000	0.0000	0.0000	0.00	0
0|AAG55323.1|AE005174.2|1|1|iha|iha|bifunctional_siderophore_receptor/adhesin_Iha	iha	0	0.0000	0.0000	0.0000	0.00	0
0|AAG56990.1|AE005174.2|1|1|espJ|espJ|type_III_secretion_system_effector_ADP-ribosyltransferase_EspJ	espJ	0	0.0000	0.0000	0.0000	0.00	0
0|AAG58695.1|AE005174.2|1|1|lpfA1|lpfA1|long_polar_fimbria_major_subunit_LpfA1	lpfA1	0	0.0000	0.0000	0.0000	0.00	0
0|AAG58814.1|AE005174.2|1|1|espF|espF|type_III_secretion_system_LEE_effector_EspF	espF	0	0.0000	0.0000	0.0000	0.00	0
0|AAG58818.1|AE005174.2|1|1|espB|espB|type_III_secretion_system_LEE_translocon_pore-forming_subunit_EspB	espB	0	0.0000	0.0000	0.0000	0.00	0
0|AAG58825.1|AE005174.2|1|1|tir|tir|type_III_secretion_system_LEE_translocated_intimin_receptor_Tir	tir	0	0.0000	0.0000	0.0000	0.00	0
0|AAG59626.1|AF329248.1|1|1|spvD|spvD|SPI-2_type_III_secretion_system_effector_cysteine_hydrolase_SpvD	spvD	0	0.0000	0.0000	0.0000	0.00	0
0|AAK09047.1|AY009096.1|1|1|cswA|cswA|CS12_fimbrial_major_subunit_CswA	cswA	0	0.0000	0.0000	0.0000	0.00	0
0|AAK15050.1|AF238479.1|1|1|ttgR|ttgR|efflux_transport_transcriptional_regulator_TtgR	ttgR	0	0.0000	0.0000	0.0000	0.00	0
0|AAK16940.1|AE005174.2|1|1|nleA|nleA|type_III_secretion_system_effector_NleA	nleA	0	0.0000	0.0000	0.0000	0.00	0
0|AAK17180.1|AF325672.1|1|1|nfaE|nfaE|Dr_family_non-fimbrial_adhesin_I_chaperone_NfaE	nfaE	0	0.0000	0.0000	0.0000	0.00	0
0|AAK18385.1|AF348706.1|1|1|sepA|sepA|serine_protease_autotransporter_toxin_SepA	sepA	0	0.0000	0.0000	0.0000	0.00	0
0|AAK18444.1|AF348706.1|1|1|ipaD|ipaD|type_III_secretion_system_needle_tip_complex_protein_IpaD	ipaD	0	0.0000	0.0000	0.0000	0.00	0
0|AAK29747.1|AY028790.1|1|1|stb|stb|heat-stable_enterotoxin_ST-II	stb	0	0.0000	0.0000	0.0000	0.00	0
0|AAK40114.1|AF354753.1|1|1|hreP|hreP|subtilisin/kexin-like_serine_protease_HreP	hreP	0	0.0000	0.0000	0.0000	0.00	0
0|AAK48830.1|AF333961.1|1|1|cadR|cadR|cadmium_resistance_transcriptional_regulator_CadR	cadR	0	0.0000	0.0000	0.0000	0.00	0
0|AAK56853.1|AF375642.1|1|1|chrR_I|chrR_I|class_I_chromate_reductase_ChrR	chrR_I	0	0.0000	0.0000	0.0000	0.00	0
0|AAK66972.1|AF329817.1|1|1|stxA2d|stxA2d|Shiga_toxin_Stx2d_subunit_A	stxA2d	0	0.0000	0.0000	0.0000	0.00	0
0|AAK66973.1|AF329817.1|1|1|stxB2d|stxB2d|Shiga_toxin_Stx2d_subunit_B	stxB2d	0	0.0000	0.0000	0.0000	0.00	0
0|AAK69210.1|AF336309.1|1|1|yopD|yopD|type_III_secretion_system_translocon_subunit_YopD	yopD	0	0.0000	0.0000	0.0000	0.00	0
0|AAK69211.1|AF336309.1|1|1|yopB|yopB|type_III_secretion_system_translocon_subunit_YopB	yopB	0	0.0000	0.0000	0.0000	0.00	0
0|AAK69562.1|HM626202.1|1|1|srpS|srpS|solvent_efflux_transporter_transcriptional_repressor_SrpS	srpS	0	0.0000	0.0000	0.0000	0.00	0
0|AAK97135.1|AF296132.1|1|1|csaB|csaB|CS4_pilus_major_pilin_CsaB	csaB	0	0.0000	0.0000	0.0000	0.00	0
0|AAK97136.1|AF296132.1|1|1|cfaC|cfaC|CFA/I_pilus_usher_protein_CfaC	cfaC	0	0.0000	0.0000	0.0000	0.00	0
0|AAK99679.1|AE007317.1|1|1|pmrA|pmrA|multidrug_efflux_MFS_transporter_PmrA	pmrA	0	0.0000	0.0000	0.0000	0.00	0
0|AAL05407.1|AY048044.2|1|1|tcrB|tcrB|copper-translocating_P-type_ATPase_TcrB	tcrB	0	0.0000	0.0000	0.0000	0.00	0
0|AAL06376.1|AF311901.1|1|1|tir|tir|type_III_secretion_system_LEE_translocated_intimin_receptor_Tir	tir	0	0.0000	0.0000	0.0000	0.00	0
0|AAL06381.1|AF311901.1|1|1|espA|espA|type_III_secretion_system_LEE_translocon_filament_protein_EspA	espA	0	0.0000	0.0000	0.0000	0.00	0
0|AAL06387.1|AF311901.1|1|1|espF|espF|type_III_secretion_system_LEE_effector_EspF	espF	0	0.0000	0.0000	0.0000	0.00	0
0|AAL08400.1|AF063590.3|1|1|mchF|mchF|microcin_H47_export_transporter_peptidase/ATP-binding_subunit_MchF	mchF	0	0.0000	0.0000	0.0000	0.00	0
0|AAL14441.1|AF370885.1|1|1|adeC|adeC|multidrug_efflux_RND_transporter_AdeABC_outer_membrane_channel_subunit_AdeC	adeC	0	0.0000	0.0000	0.0000	0.00	0
0|AAL18821.1|AY258503.2|1|1|epeA|epeA|serine_protease_autotransporter_EpeA	epeA	0	0.0000	0.0000	0.0000	0.00	0
0|AAL19305.1|AE006468.2|1|1|mdsB|mdsB|multidrug_efflux_RND_transporter_permease_subunit_MdsB	mdsB	0	0.0000	0.0000	0.0000	0.00	0
0|AAL19306.1|AE006468.2|1|1|mdsA|mdsA|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_MdsA	mdsA	0	0.0000	0.0000	0.0000	0.00	0
0|AAL19307.1|AE006468.2|1|1|golT|golT|gold/copper-translocating_P-type_ATPase_GolT	golT	0	0.0000	0.0000	0.0000	0.00	0
0|AAL19308.1|AE006468.2|1|1|golS|golS|Au(I)_sensor_transcriptional_regulator_GolS	golS	0	0.0000	0.0000	0.0000	0.00	0
0|AAL19978.1|AE006468.2|1|1|sodC1|sodC1|superoxide_dismutase_[Cu-Zn]_SodC1	sodC1	0	0.0000	0.0000	0.0000	0.00	0
0|AAL20537.1|AE006468.2|1|1|aac(6')-Iaa|aac(6')_Salmo|aminoglycoside_6'-N-acetyltransferase_AAC(6')-Iaa	aac(6')-Iaa	0	0.0000	0.0000	0.0000	0.00	0
0|AAL21040.1|AE006468.2|1|1|sseK2|sseK2|type_III_secretion_system_effector_arginine_glycosyltransferase_SseK2	sseK2	0	0.0000	0.0000	0.0000	0.00	0
0|AAL21411.1|AE006468.2|1|1|sinH|sinH|intimin-like_inverse_autotransporter_SinH	sinH	0	0.0000	0.0000	0.0000	0.00	0
0|AAL21745.1|AE006468.2|1|1|avrA|avrA|type_III_secretion_system_YopJ_family_effector_AvrA	avrA	0	0.0000	0.0000	0.0000	0.00	0
0|AAL26283.1|AF399919.3|1|1|saa|saa|autoagglutinating_adhesin_Saa	saa	0	0.0000	0.0000	0.0000	0.00	0
0|AAL31637.1|AF438155.1|1|1|csnA|csnA|CS20_fimbrial_major_subunit_CsnA	csnA	0	0.0000	0.0000	0.0000	0.00	0
0|AAL57562.1|AF453441.1|1|1|efa1|efa1|lymphostatin_Efa1/LifA	efa1	0	0.0000	0.0000	0.0000	0.00	0
0|AAL57565.1|AF453441.1|1|1|nleB|nleB|type_III_secretion_system_effector_arginine_glycosyltransferase_NleB	nleB	0	0.0000	0.0000	0.0000	0.00	0
0|AAL72309.1|AF386526.1|1|1|sepA|sepA|serine_protease_autotransporter_toxin_SepA	sepA	0	0.0000	0.0000	0.0000	0.00	0
0|AAL72346.1|AF386526.1|1|1|ipaH7.8|ipaH7.8|T3SS_effector_E3_ubiquitin-protein_ligase_IpaH7.8	ipaH7.8	0	0.0000	0.0000	0.0000	0.00	0
0|AAL72347.1|AF386526.1|1|1|ipaH4.5|ipaH4.5|T3SS_effector_E3_ubiquitin-protein_ligase_IpaH4.5	ipaH4.5	0	0.0000	0.0000	0.0000	0.00	0
0|AAL72348.1|AF386526.1|1|1|ipaH2.5|ipaH2.5|T3SS_effector_E3_ubiquitin-protein_ligase_IpaH2.5	ipaH2.5	0	0.0000	0.0000	0.0000	0.00	0
0|AAL72349.2|AF386526.1|1|1|ipaH1.4|ipaH1.4|T3SS_effector_E3_ubiquitin-protein_ligase_IpaH1.4	ipaH1.4	0	0.0000	0.0000	0.0000	0.00	0
0|AAL72350.1|AF386526.1|1|1|ipaD|ipaD|type_III_secretion_system_needle_tip_complex_protein_IpaD	ipaD	0	0.0000	0.0000	0.0000	0.00	0
0|AAM22256.1|AY095209.1|1|1|stxA2_acd|stxA2_acd|Shiga_toxin_Stx2_subunit_A	stxA2_acd	0	0.0000	0.0000	0.0000	0.00	0
0|AAM26117.1|AE011190.1|1|1|lef|lef|anthrax_toxin_lethal_factor	lef	0	0.0000	0.0000	0.0000	0.00	0
0|AAM26219.1|AE011191.1|1|1|capD|capD|capsule_biosynthesis_gamma-glutamyltransferase_CapD	capD	0	0.0000	0.0000	0.0000	0.00	0
0|AAM26220.1|AE011191.1|1|1|capA|capA|capsular_polyglutamate_synthetase_CapA	capA	0	0.0000	0.0000	0.0000	0.00	0
0|AAM26221.1|AE011191.1|1|1|capC|capC|capsular_polyglutamate_amide_ligase/translocase_CapC	capC	0	0.0000	0.0000	0.0000	0.00	0
0|AAM70045.1|AF461173.1|1|1|stxA2a|stxA2a|Shiga_toxin_Stx2a_subunit_A	stxA2a	0	0.0000	0.0000	0.0000	0.00	0
0|AAM70046.1|AF461173.1|1|1|stxB2a|stxB2a|Shiga_toxin_Stx2a_subunit_B	stxB2a	0	0.0000	0.0000	0.0000	0.00	0
0|AAM88296.1|AF411067.1|1|1|agg3C|agg3C|aggregative_adherence_fimbria_3_usher_protein_Agg3C	agg3C	0	0.0000	0.0000	0.0000	0.00	0
0|AAM88297.1|AF411067.1|1|1|agg3B|agg3B|aggregative_adherence_fimbria_3_minor_subunit_Agg3B	agg3B	0	0.0000	0.0000	0.0000	0.00	0
0|AAM88298.1|AF411067.1|1|1|agg3A|agg3A|aggregative_adherence_fimbria_3_major_subunit_Agg3A	agg3A	0	0.0000	0.0000	0.0000	0.00	0
0|AAM88299.1|AF411067.1|1|1|astA|astA|heat-stable_enterotoxin_EAST1	astA	0	0.0000	0.0000	0.0000	0.00	0
0|AAM88302.1|AF479828.1|1|1|stxA2d|stxA2d|Shiga_toxin_Stx2d_subunit_A	stxA2d	0	0.0000	0.0000	0.0000	0.00	0
0|AAM88303.1|AF479828.1|1|1|stxB2c|stxB2c|Shiga_toxin_Stx2c_subunit_B	stxB2c	0	0.0000	0.0000	0.0000	0.00	0
0|AAM88668.1|AF390440.1|1|1|cueA|cueA|copper_resistance_metal-translocating_P1-type_ATPase_CueA	cueA	0	0.0000	0.0000	0.0000	0.00	0
0|AAM90978.1|AF524944.1|1|1|stxB2a|stxB2a|Shiga_toxin_Stx2a_subunit_B	stxB2a	0	0.0000	0.0000	0.0000	0.00	0
0|AAN03785.1|AF483828.1|1|1|cnf1|cnf1|cytotoxic_necrotizing_factor_CNF1	cnf1	0	0.0000	0.0000	0.0000	0.00	0
0|AAN03786.1|AF483829.1|1|1|cnf1|cnf1|cytotoxic_necrotizing_factor_CNF1	cnf1	0	0.0000	0.0000	0.0000	0.00	0
0|AAN04250.1|AY040244.3|1|1|dpsA|dpsA|non-specific_DNA-binding_protein_DpsA	dpsA	0	0.0000	0.0000	0.0000	0.00	0
0|AAN29240.1|AE014291.4|1|1|bepD|bepD|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_BepD	bepD	0	0.0000	0.0000	0.0000	0.00	0
0|AAN29241.1|AE014291.4|1|1|bepE|bepE|multidrug_efflux_RND_transporter_permease_subunit_BepE	bepE	0	0.0000	0.0000	0.0000	0.00	0
0|AAN29871.1|AE014291.4|1|1|bepC|bepC|multidrug_efflux_RND_transporter_outer_membrane_subunit_BepC	bepC	0	0.0000	0.0000	0.0000	0.00	0
0|AAN33534.1|AE014292.2|1|1|bepG|bepG|multidrug_efflux_RND_transporter_permease_subunit_BepG	bepG	0	0.0000	0.0000	0.0000	0.00	0
0|AAN33535.1|AE014292.2|1|1|bepF|bepF|multidrug_efflux_RND_transporter_periplasmic_adaptor_subunit_BepF	bepF	0	0.0000	0.0000	0.0000	0.00	0
0|AAN37537.1|AY150843.2|1|1|yopJ_gen|yopJ_gen|YopJ/YopP_family_T3SS_effector_serine/threonine_acetyltransferase	yopJ_gen	0	0.0000	0.0000	0.0000	0.00	0
0|AAN38824.2|AY147867.2|1|1|adeE|adeE|multidrug_efflux_RND_transporter_permease_subunit_AdeE	adeE	0	0.0000	0.0000	0.0000	0.00	0
0|AAN42357.1|AE005674.2|1|1|ipaHa|ipaHa|T3SS_effector_E3_ubiquitin-protein_ligase_IpaHa	ipaHa	0	0.0000	0.0000	0.0000	0.00	0
0|AAN42986.1|AE005674.2|1|1|ipaH3|ipaH3|T3SS_effector_E3_ubiquitin-protein_ligase_IpaH3/Hc	ipaH3	0	0.0000	0.0000	0.0000	0.00	0
0|AAN43435.1|AE005674.2|1|1|ipaHd|ipaHd|T3SS_effector_E3_ubiquitin-protein_ligase_IpaHd	ipaHd	0	0.0000	0.0000	0.0000	0.00	0
0|AAN44449.1|AE005674.2|1|1|sigA|sigA|serine_protease_autotransporter_toxin_SigA	sigA	0	0.0000	0.0000	0.0000	0.00	0
0|AAN45165.2|AE005674.2|1|1|iutA|iutA|ferric_aerobactin_receptor_IutA	iutA	0	0.0000	0.0000	0.0000	0.00	0
0|AAN67541.1|AE015451.2|1|1|arsN1b|arsN1b|arsinothricin_resistance_N-acetyltransferase_ArsN1_family_B	arsN1b	0	0.0000	0.0000	0.0000	0.00	0
0|AAN68576.1|AE015451.2|1|1|mrdH|mrdH|Ni(II)/Co(II)_efflux_transporter_permease_subunit_MrdH	mrdH	0	0.0000	0.0000	0.0000	0.00	0
0|AAN68577.1|AE015451.2|1|1|mreA|mreA|metal-sensing_transcriptional_repressor_MreA	mreA	0	0.0000	0.0000	0.0000	0.00	0
0|AAN76093.1|AF449498.2|1|1|iroN|iroN|siderophore_salmochelin_receptor_IroN	iroN	0	0.0000	0.0000	0.0040	22.60	0
0|AAN77057.1|AF500189.1|1|1|stxA2d|stxA2d|Shiga_toxin_Stx2d_subunit_A	stxA2d	0	0.0000	0.0000	0.0000	0.00	0
0|AAN77061.1|AF500191.1|1|1|stxA2d|stxA2d|Shiga_toxin_Stx2d_subunit_A	stxA2d	0	0.0000	0.0000	0.0000	0.00	0
0|AAN77063.1|AF500192.1|1|1|stxA2d|stxA2d|Shiga_toxin_Stx2d_subunit_A	stxA2d	0	0.0000	0.0000	0.0000	0.00	0
0|AAN78833.1|AE014075.1|1|1|pic_auto|pic_auto|serine_protease_autotransporter_toxin_Pic	pic_auto	0	0.0000	0.0000	0.0000	0.00	0
0|AAN78874.1|AE014075.1|1|1|vac_auto|vac_auto|vacuolating_autotransporter_toxin_Vat	vac_auto	0	0.0000	0.0000	0.0000	0.00	0
0|AAN79707.1|AE014075.1|1|1|iroN|iroN|siderophore_salmochelin_receptor_IroN	iroN	0	0.0000	0.0000	0.0000	0.00	0
0|AAN82058.1|AE014075.1|1|1|iha|iha|bifunctional_siderophore_receptor/adhesin_Iha	iha	0	0.0000	0.0000	0.0000	0.00	0
0|AAN82073.1|AE014075.1|1|1|iucC|iucC|NIS_family_aerobactin_synthetase_IucC	iucC	0	0.0000	0.0000	0.0000	0.00	0
0|AAN82074.1|AE014075.1|1|1|iucB|iucB|N(6)-hydroxylysine_O-acetyltransferase_IucB	iucB	0	0.0000	0.0000	0.0000	0.00	0
0|AAN83596.1|AE014075.1|1|1|ireA|ireA|TonB-dependent_siderophore_receptor_IreA	ireA	0	0.0000	0.0000	0.0000	0.00	0
0|AAO17297.1|AY163491.2|1|1|eatA|eatA|serine_protease_autotransporter_toxin_EatA	eatA	0	0.0000	0.0000	0.0000	0.00	0
0|AAO18187.2|AY168756.2|1|1|sdeB|sdeB|multidrug_efflux_RND_transporter_permease_subunit_SdeB	sdeB	0	0.0000	0.0000	0.0000	0.00	0
0|AAO19475.1|AY170851.1|1|1|stxA1d|stxA1d|Shiga_toxin_Stx1d_subunit_A	stxA1d	0	0.0000	0.0000	0.0000	0.00	0
0|AAO19476.1|AY170851.1|1|1|stxB1d|stxB1d|Shiga_toxin_Stx1d_subunit_B	stxB1d	0	0.0000	0.0000	0.0000	0.00	0
0|AAO49780.1|U72354.2|1|1|ttgD|ttgD|toluene_efflux_RND_transporter_periplasmic_adaptor_subunit_TtgD	ttgD	0	0.0000	0.0000	0.0000	0.00	0
0|AAO66617.1|AY223511.1|1|1|espA|espA|type_III_secretion_system_LEE_translocon_filament_protein_EspA	espA	0	0.0000	0.0000	0.0000	0.00	0
0|AAO73846.1|AF335469.1|1|1|fotA|fotA|CS18_fimbrial_major_subunit_FotA	fotA	0	0.0000	0.0000	0.0000	0.00	0
0|AAO74585.1|AY212780.1|1|1|hlyIIR|hlyIIR|hemolysin_II_regulator_HlyIIR	hlyIIR	0	0.0000	0.0000	0.0000	0.00	0
0|AAP03990.1|AY237108.2|1|1|mchF|mchF|microcin_H47_export_transporter_peptidase/ATP-binding_subunit_MchF	mchF	0	0.0000	0.0000	0.0000	0.00	0
0|AAP07680.1|AE016877.1|1|1|inhA2|inhA2|M6_family_metalloprotease_immune_inhibitor_InhA2	inhA2	0	0.0000	0.0000	0.0000	0.00	0
0|AAP08097.1|AE016877.1|1|1|cytK2|cytK2|beta-channel_forming_cytolysin_CytK2	cytK2	0	0.0000	0.0000	0.0000	0.00	0
0|AAP08785.1|AE016877.1|1|1|nheC|nheC|non-hemolytic_enterotoxin_NHE_subunit_C	nheC	0	0.0000	0.0000	0.0000	0.00	0
0|AAP08924.1|AE016877.1|1|1|entFM|entFM|enterotoxin_EntFM	entFM	0	0.0000	0.0000	0.0000	0.00	0
0|AAP10046.1|AE016877.1|1|1|hblB|hblB|hemolytic_enterotoxin_HBL_binding_subunit_HblB	hblB	0	0.0000	0.0000	0.0000	0.00	0
0|AAP10047.1|AE016877.1|1|1|hblD|hblD|hemolytic_enterotoxin_HBL_lytic_component_L1	hblD	0	0.0000	0.0000	0.0000	0.00	0
0|AAP10048.1|AE016877.1|1|1|hblC|hblC|hemolytic_enterotoxin_HBL_lytic_component_L2	hblC	0	0.0000	0.0000	0.0000	0.00	0
0|AAP10457.1|AE016877.1|1|1|hlyII|hlyII|hemolysin_II_HlyII	hlyII	0	0.0000	0.0000	0.0000	0.00	0
0|AAP10686.1|AE016877.1|1|1|plcA|plcA|phosphatidylinositol_diacylglycerol-lyase	plcA	0	0.0000	0.0000	0.0000	0.00	0
0|AAP18950.1|AE014073.1|1|1|lpfA-O113|lpfA-O113|long_polar_fimbria_major_subunit_LpfA-O113	lpfA-O113	0	0.0000	0.0000	0.0000	0.00	0
0|AAP24685.1|AE016879.1|1|1|inhA2|inhA2|M6_family_metalloprotease_immune_inhibitor_InhA2	inhA2	0	0.0000	0.0000	0.0000	0.00	0
0|AAP24691.1|AE016879.1|1|1|sph|sph|sphingomyelinase_C	sph	0	0.0000	0.0000	0.0000	0.00	0
0|AAP27127.1|AE016879.1|1|1|alo|alo|anthrolysin_O/cereolysin_O_family_cholesterol-dependent_cytolysin_Alo	alo	0	0.0000	0.0000	0.0000	0.00	0
0|AAP27624.1|AE016879.1|1|1|plcA|plcA|phosphatidylinositol_diacylglycerol-lyase	plcA	0	0.0000	0.0000	0.0000	0.00	0
0|AAP37403.1|AY286000.1|1|1|stxA2g|stxA2g|Shiga_toxin_Stx2g_subunit_A	stxA2g	0	0.0000	0.0000	0.0000	0.00	0
0|AAP37404.1|AY286000.1|1|1|stxB2g|stxB2g|Shiga_toxin_Stx2g_subunit_B	stxB2g	0	0.0000	0.0000	0.0000	0.00	0
0|AAP78989.1|AY206439.1|1|1|ipaD|ipaD|type_III_secretion_system_needle_tip_complex_protein_IpaD	ipaD	0	0.0000	0.0000	0.0000	0.00	0
0|AAP88295.1|AY321492.1|1|1|multi_CopA|multi_CopA|laccase-like_oxidase_CopA	multi_CopA	0	0.0000	0.0000	0.0000	0.00	0
0|AAQ07241.1|AF497476.1|1|1|cif|cif|type_III_secretion_system_effector_Cif	cif	0	0.0000	0.0000	0.0000	0.00	0
0|AAQ17236.1|AY259130.1|1|1|mco|mco|multi-copper_oxidase_Mco	mco	0	0.0000	0.0000	0.0000	0.00	0
0|AAQ17546.1|AY332411.1|1|1|stxA2e|stxA2e|Shiga_toxin_Stx2e_subunit_A	stxA2e	0	0.0000	0.0000	0.0000	0.00	0
0|AAQ19775.1|AY288101.1|1|1|csdA|csdA|CS19_fimbria_major_subunit_CsdA	csdA	0	0.0000	0.0000	0.0000	0.00	0
0|AAQ20107.1|AY283611.1|1|1|csuC|csuC|CS14_pilus_usher_protein_CsuC	csuC	0	0.0000	0.0000	0.0000	0.00	0
0|AAQ90017.1|AY387659.1|1|1|ymoA|ymoA|expression_modulating_protein_YmoA	ymoA	0	0.0000	0.0000	0.0000	0.00	0
0|AAQ92182.1|AY349612.1|1|1|emhC|emhC|efflux_RND_transporter_outer_membrane_subunit_EmhC	emhC	0	0.0000	0.0000	0.0000	0.00	0
0|AAR02190.1|AY344586.1|1|1|aggA|aggA|aggregative_adherence_fimbria_I_major_subunit_AggA	aggA	0	0.0000	0.0000	0.0000	0.00	0
0|AAR07704.1|AY378100.1|1|1|rmpA2|rmpA2|mucoid_phenotype_regulator_RmpA2	rmpA2	0	0.0000	0.0000	0.0000	0.00	0
